1.000000000000000000e+00,2.000000000000000000e+00,1.199999999999999956e+00
4.285522117509061868e-01,2.000000000000000000e+00,6.071810255442828819e-01
1.571447788249093813e+00,2.000000000000000000e+00,6.071810255442828819e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.799999999999999822e+00
