,x,y,z
0,1.0,0.88,1.0699999523162842
1,0.9151471862576143,0.9151471862576143,1.0699999523162842
2,0.88,1.0,1.0699999523162842
3,0.9151471862576143,1.0848528137423856,1.0699999523162842
4,1.0,1.12,1.0699999523162842
